@relation biodiversitySpreadsheets_whithoutWeights

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
34,366,35,1565,0.021875,0.085,0.492754,0.085,0.507246,0.144989,0.0345,2.463768,0.694917
33,367,35,1565,0.021875,0.0825,0.485294,0.0825,0.514706,0.141026,0.034,2.426471,0.695375
32,368,35,1565,0.021875,0.08,0.477612,0.08,0.522388,0.137045,0.0335,2.38806,0.695548
31,369,35,1565,0.021875,0.0775,0.469697,0.0775,0.530303,0.133047,0.033,2.348485,0.695984
30,370,33,1567,0.020625,0.075,0.47619,0.075,0.52381,0.12959,0.0315,2.380952,0.698304
29,371,33,1567,0.020625,0.0725,0.467742,0.0725,0.532258,0.125541,0.031,2.33871,0.698642
28,372,32,1568,0.02,0.07,0.466667,0.07,0.533333,0.121739,0.03,2.333333,0.700239
27,373,32,1568,0.02,0.0675,0.457627,0.0675,0.542373,0.117647,0.0295,2.288136,0.708571
27,373,31,1569,0.019375,0.0675,0.465517,0.0675,0.534483,0.117904,0.029,2.327586,0.712524
27,373,30,1570,0.01875,0.0675,0.473684,0.0675,0.526316,0.118162,0.0285,2.368421,0.713402
26,374,30,1570,0.01875,0.065,0.464286,0.065,0.535714,0.114035,0.028,2.321429,0.723376
26,374,29,1571,0.018125,0.065,0.472727,0.065,0.527273,0.114286,0.0275,2.363636,0.723599
25,375,29,1571,0.018125,0.0625,0.462963,0.0625,0.537037,0.110132,0.027,2.314815,0.725802
24,376,29,1571,0.018125,0.06,0.45283,0.06,0.54717,0.10596,0.0265,2.264151,0.726506
24,376,28,1572,0.0175,0.06,0.461538,0.06,0.538462,0.106195,0.026,2.307692,0.728333
24,376,27,1573,0.016875,0.06,0.470588,0.06,0.529412,0.10643,0.0255,2.352941,0.73
24,376,25,1575,0.015625,0.06,0.489796,0.06,0.510204,0.106904,0.0245,2.44898,0.741713
24,376,24,1576,0.015,0.06,0.5,0.06,0.5,0.107143,0.024,2.5,0.743214
24,376,23,1577,0.014375,0.06,0.510638,0.06,0.489362,0.107383,0.0235,2.553191,0.746563
23,377,21,1579,0.013125,0.0575,0.522727,0.0575,0.477273,0.103604,0.022,2.613636,0.746833
22,378,21,1579,0.013125,0.055,0.511628,0.055,0.488372,0.099323,0.0215,2.55814,0.751956
21,379,21,1579,0.013125,0.0525,0.5,0.0525,0.5,0.095023,0.021,2.5,0.762931
21,379,20,1580,0.0125,0.0525,0.512195,0.0525,0.487805,0.095238,0.0205,2.560976,0.778667
20,380,20,1580,0.0125,0.05,0.5,0.05,0.5,0.090909,0.02,2.5,0.79
20,380,19,1581,0.011875,0.05,0.512821,0.05,0.487179,0.091116,0.0195,2.564103,0.792387
20,380,18,1582,0.01125,0.05,0.526316,0.05,0.473684,0.091324,0.019,2.631579,0.794611
19,381,16,1584,0.01,0.0475,0.542857,0.0475,0.457143,0.087356,0.0175,2.714286,0.812905
19,381,15,1585,0.009375,0.0475,0.558824,0.0475,0.441176,0.087558,0.017,2.794118,0.823552
19,381,13,1587,0.008125,0.0475,0.59375,0.0475,0.40625,0.087963,0.016,2.96875,0.825971
18,382,13,1587,0.008125,0.045,0.580645,0.045,0.419355,0.083527,0.0155,2.903226,0.83
17,383,12,1588,0.0075,0.0425,0.586207,0.0425,0.413793,0.079254,0.0145,2.931034,0.842937
17,383,11,1589,0.006875,0.0425,0.607143,0.0425,0.392857,0.079439,0.014,3.035714,0.845297
17,383,10,1590,0.00625,0.0425,0.62963,0.0425,0.37037,0.079625,0.0135,3.148148,0.846
15,385,10,1590,0.00625,0.0375,0.6,0.0375,0.4,0.070588,0.0125,3,0.859625
15,385,9,1591,0.005625,0.0375,0.625,0.0375,0.375,0.070755,0.012,3.125,0.862392
14,386,9,1591,0.005625,0.035,0.608696,0.035,0.391304,0.066194,0.0115,3.043478,0.868333
14,386,8,1592,0.005,0.035,0.636364,0.035,0.363636,0.066351,0.011,3.181818,0.868441
14,386,7,1593,0.004375,0.035,0.666667,0.035,0.333333,0.066508,0.0105,3.333333,0.87
13,387,7,1593,0.004375,0.0325,0.65,0.0325,0.35,0.061905,0.01,3.25,0.885667
12,388,7,1593,0.004375,0.03,0.631579,0.03,0.368421,0.057279,0.0095,3.157895,0.888
10,390,7,1593,0.004375,0.025,0.588235,0.025,0.411765,0.047962,0.0085,2.941176,0.888623
10,390,6,1594,0.00375,0.025,0.625,0.025,0.375,0.048077,0.008,3.125,0.890842
9,391,6,1594,0.00375,0.0225,0.6,0.0225,0.4,0.043373,0.0075,3,0.898546
9,391,5,1595,0.003125,0.0225,0.642857,0.0225,0.357143,0.043478,0.007,3.214286,0.901667
9,391,4,1596,0.0025,0.0225,0.692308,0.0225,0.307692,0.043584,0.0065,3.461538,0.909167
8,392,4,1596,0.0025,0.02,0.666667,0.02,0.333333,0.038835,0.006,3.333333,0.91
6,394,4,1596,0.0025,0.015,0.6,0.015,0.4,0.029268,0.005,3,0.918
5,395,4,1596,0.0025,0.0125,0.555556,0.0125,0.444444,0.02445,0.0045,2.777778,0.92
4,396,4,1596,0.0025,0.01,0.5,0.01,0.5,0.019608,0.004,2.5,0.923636
3,397,4,1596,0.0025,0.0075,0.428571,0.0075,0.571429,0.014742,0.0035,2.142857,0.95
2,398,4,1596,0.0025,0.005,0.333333,0.005,0.666667,0.009852,0.003,1.666667,0.9515
1,399,4,1596,0.0025,0.0025,0.2,0.0025,0.8,0.004938,0.0025,1,0.960499
1,399,3,1597,0.001875,0.0025,0.25,0.0025,0.75,0.00495,0.002,?,0.961
1,399,2,1598,0.00125,0.0025,0.333333,0.0025,0.666667,0.004963,0.0015,?,0.966667
0,400,2,1598,0.00125,0,0,0,1,0,0.001,?,0.974364
0,400,1,1599,0.000625,0,0,0,1,0,0.0005,?,0.98
0,400,0,1600,0,0,0,0,0,0,0,?,0.98001
400,0,1600,0,1,1,0.2,1,0.8,0.333333,1,1,0
395,5,532,1068,0.3325,0.9875,0.426106,0.9875,0.573894,0.595328,0.4635,2.130529,0.000769
394,6,530,1070,0.33125,0.985,0.426407,0.985,0.573593,0.595166,0.462,2.132035,0.001667
394,6,529,1071,0.330625,0.985,0.426869,0.985,0.573131,0.595616,0.4615,2.134345,0.001818
394,6,528,1072,0.33,0.985,0.427332,0.985,0.572668,0.596067,0.461,2.136659,0.0025
394,6,527,1073,0.329375,0.985,0.427796,0.985,0.572204,0.596518,0.4605,2.138979,0.003333
394,6,524,1076,0.3275,0.985,0.429194,0.985,0.570806,0.597876,0.459,2.145969,0.003333
394,6,519,1081,0.324375,0.985,0.431544,0.985,0.568456,0.600152,0.4565,2.157722,0.004
394,6,517,1083,0.323125,0.985,0.432492,0.985,0.567508,0.601068,0.4555,2.162459,0.004899
394,6,516,1084,0.3225,0.985,0.432967,0.985,0.567033,0.601527,0.455,2.164835,0.005
394,6,515,1085,0.321875,0.985,0.433443,0.985,0.566557,0.601986,0.4545,2.167217,0.005556
394,6,513,1087,0.320625,0.985,0.434399,0.985,0.565601,0.602907,0.4535,2.171996,0.005651
394,6,512,1088,0.32,0.985,0.434879,0.985,0.565121,0.603369,0.453,2.174393,0.006176
394,6,511,1089,0.319375,0.985,0.435359,0.985,0.564641,0.603831,0.4525,2.176796,0.00625
394,6,510,1090,0.31875,0.985,0.435841,0.985,0.564159,0.604294,0.452,2.179204,0.0065
394,6,509,1091,0.318125,0.985,0.436323,0.985,0.563677,0.604758,0.4515,2.181617,0.006667
394,6,508,1092,0.3175,0.985,0.436807,0.985,0.563193,0.605223,0.451,2.184035,0.006667
394,6,507,1093,0.316875,0.985,0.437292,0.985,0.562708,0.605688,0.4505,2.186459,0.0075
394,6,505,1095,0.315625,0.985,0.438265,0.985,0.561735,0.60662,0.4495,2.191324,0.008667
393,7,505,1095,0.315625,0.9825,0.437639,0.9825,0.562361,0.605547,0.449,2.188196,0.01
393,7,504,1096,0.315,0.9825,0.438127,0.9825,0.561873,0.606014,0.4485,2.190635,0.01
393,7,482,1118,0.30125,0.9825,0.449143,0.9825,0.550857,0.616471,0.4375,2.245714,0.01
393,7,480,1120,0.3,0.9825,0.450172,0.9825,0.549828,0.617439,0.4365,2.250859,0.01
393,7,478,1122,0.29875,0.9825,0.451206,0.9825,0.548794,0.618411,0.4355,2.256028,0.012
393,7,477,1123,0.298125,0.9825,0.451724,0.9825,0.548276,0.618898,0.435,2.258621,0.0125
393,7,476,1124,0.2975,0.9825,0.452244,0.9825,0.547756,0.619385,0.4345,2.26122,0.013286
393,7,475,1125,0.296875,0.9825,0.452765,0.9825,0.547235,0.619874,0.434,2.263825,0.013333
393,7,474,1126,0.29625,0.9825,0.453287,0.9825,0.546713,0.620363,0.4335,2.266436,0.013667
393,7,473,1127,0.295625,0.9825,0.453811,0.9825,0.546189,0.620853,0.433,2.269053,0.014286
393,7,472,1128,0.295,0.9825,0.454335,0.9825,0.545665,0.621344,0.4325,2.271676,0.015
393,7,471,1129,0.294375,0.9825,0.454861,0.9825,0.545139,0.621835,0.432,2.274306,0.015556
393,7,470,1130,0.29375,0.9825,0.455388,0.9825,0.544612,0.622328,0.4315,2.276941,0.015556
393,7,469,1131,0.293125,0.9825,0.455916,0.9825,0.544084,0.622821,0.431,2.279582,0.015667
392,8,469,1131,0.293125,0.98,0.455285,0.98,0.544715,0.621729,0.4305,2.276423,0.016667
392,8,468,1132,0.2925,0.98,0.455814,0.98,0.544186,0.622222,0.43,2.27907,0.018889
392,8,467,1133,0.291875,0.98,0.456345,0.98,0.543655,0.622716,0.4295,2.281723,0.019833
392,8,466,1134,0.29125,0.98,0.456876,0.98,0.543124,0.623211,0.429,2.284382,0.02
392,8,465,1135,0.290625,0.98,0.45741,0.98,0.54259,0.623707,0.4285,2.287048,0.02
391,9,450,1150,0.28125,0.9775,0.464923,0.9775,0.535077,0.630137,0.4205,2.324614,0.02
390,10,447,1153,0.279375,0.975,0.46595,0.975,0.53405,0.630558,0.4185,2.329749,0.02081
390,10,445,1155,0.278125,0.975,0.467066,0.975,0.532934,0.631579,0.4175,2.335329,0.0225
390,10,444,1156,0.2775,0.975,0.467626,0.975,0.532374,0.632091,0.417,2.338129,0.023333
390,10,443,1157,0.276875,0.975,0.468187,0.975,0.531813,0.632603,0.4165,2.340936,0.024
390,10,442,1158,0.27625,0.975,0.46875,0.975,0.53125,0.633117,0.416,2.34375,0.024496
389,11,441,1159,0.275625,0.9725,0.468675,0.9725,0.531325,0.63252,0.415,2.343373,0.025
389,11,439,1161,0.274375,0.9725,0.469807,0.9725,0.530193,0.63355,0.414,2.349034,0.02619
389,11,438,1162,0.27375,0.9725,0.470375,0.9725,0.529625,0.634067,0.4135,2.351874,0.027619
389,11,437,1163,0.273125,0.9725,0.470944,0.9725,0.529056,0.634584,0.413,2.354722,0.028333
389,11,436,1164,0.2725,0.9725,0.471515,0.9725,0.528485,0.635102,0.4125,2.357576,0.029333
389,11,435,1165,0.271875,0.9725,0.472087,0.9725,0.527913,0.635621,0.412,2.360437,0.03
389,11,428,1172,0.2675,0.9725,0.476132,0.9725,0.523868,0.639277,0.4085,2.380661,0.03
389,11,427,1173,0.266875,0.9725,0.476716,0.9725,0.523284,0.639803,0.408,2.383578,0.031746
389,11,426,1174,0.26625,0.9725,0.477301,0.9725,0.522699,0.640329,0.4075,2.386503,0.031905
389,11,425,1175,0.265625,0.9725,0.477887,0.9725,0.522113,0.640857,0.407,2.389435,0.036024
389,11,424,1176,0.265,0.9725,0.478475,0.9725,0.521525,0.641385,0.4065,2.392374,0.03644
389,11,423,1177,0.264375,0.9725,0.479064,0.9725,0.520936,0.641914,0.406,2.39532,0.037143
389,11,422,1178,0.26375,0.9725,0.479655,0.9725,0.520345,0.642444,0.4055,2.398274,0.037143
389,11,421,1179,0.263125,0.9725,0.480247,0.9725,0.519753,0.642975,0.405,2.401235,0.04
389,11,407,1193,0.254375,0.9725,0.488693,0.9725,0.511307,0.650502,0.398,2.443467,0.04
389,11,406,1194,0.25375,0.9725,0.489308,0.9725,0.510692,0.651046,0.3975,2.446541,0.040833
389,11,405,1195,0.253125,0.9725,0.489924,0.9725,0.510076,0.651591,0.397,2.449622,0.044381
389,11,404,1196,0.2525,0.9725,0.490542,0.9725,0.509458,0.652137,0.3965,2.452711,0.045
389,11,403,1197,0.251875,0.9725,0.491162,0.9725,0.508838,0.652685,0.396,2.455808,0.04858
389,11,402,1198,0.25125,0.9725,0.491783,0.9725,0.508217,0.653233,0.3955,2.458913,0.049001
389,11,401,1199,0.250625,0.9725,0.492405,0.9725,0.507595,0.653782,0.395,2.462025,0.05
389,11,395,1205,0.246875,0.9725,0.496173,0.9725,0.503827,0.657095,0.392,2.480867,0.050267
388,12,395,1205,0.246875,0.97,0.49553,0.97,0.50447,0.655959,0.3915,2.47765,0.050444
388,12,394,1206,0.24625,0.97,0.496164,0.97,0.503836,0.656514,0.391,2.480818,0.051667
388,12,393,1207,0.245625,0.97,0.496799,0.97,0.503201,0.65707,0.3905,2.483995,0.053714
388,12,391,1209,0.244375,0.97,0.498074,0.97,0.501926,0.658185,0.3895,2.490372,0.053722
387,13,391,1209,0.244375,0.9675,0.497429,0.9675,0.502571,0.657046,0.389,2.487147,0.056429
387,13,390,1210,0.24375,0.9675,0.498069,0.9675,0.501931,0.657604,0.3885,2.490347,0.06
387,13,389,1211,0.243125,0.9675,0.498711,0.9675,0.501289,0.658163,0.388,2.493557,0.063962
387,13,388,1212,0.2425,0.9675,0.499355,0.9675,0.500645,0.658723,0.3875,2.496774,0.064
386,14,388,1212,0.2425,0.965,0.498708,0.965,0.501292,0.657581,0.387,2.49354,0.06413
385,15,388,1212,0.2425,0.9625,0.49806,0.9625,0.50194,0.656436,0.3865,2.490298,0.064929
385,15,387,1213,0.241875,0.9625,0.498705,0.9625,0.501295,0.656997,0.386,2.493523,0.065476
384,16,387,1213,0.241875,0.96,0.498054,0.96,0.501946,0.65585,0.3855,2.490272,0.066
383,17,387,1213,0.241875,0.9575,0.497403,0.9575,0.502597,0.654701,0.385,2.487013,0.066584
382,18,386,1214,0.24125,0.955,0.497396,0.955,0.502604,0.65411,0.384,2.486979,0.066667
381,19,386,1214,0.24125,0.9525,0.496741,0.9525,0.503259,0.652956,0.3835,2.483703,0.067333
381,19,385,1215,0.240625,0.9525,0.497389,0.9525,0.502611,0.653516,0.383,2.486945,0.07
380,20,380,1220,0.2375,0.95,0.5,0.95,0.5,0.655172,0.38,2.5,0.071667
380,20,379,1221,0.236875,0.95,0.500659,0.95,0.499341,0.655738,0.3795,2.503294,0.07171
380,20,377,1223,0.235625,0.95,0.501982,0.95,0.498018,0.656871,0.3785,2.509908,0.0725
380,20,376,1224,0.235,0.95,0.502646,0.95,0.497354,0.657439,0.378,2.513228,0.075714
380,20,375,1225,0.234375,0.95,0.503311,0.95,0.496689,0.658009,0.3775,2.516556,0.077302
379,21,374,1226,0.23375,0.9475,0.50332,0.9475,0.49668,0.657415,0.3765,2.5166,0.08
379,21,370,1230,0.23125,0.9475,0.506008,0.9475,0.493992,0.659704,0.3745,2.53004,0.081667
378,22,369,1231,0.230625,0.945,0.506024,0.945,0.493976,0.659111,0.3735,2.53012,0.083095
378,22,368,1232,0.23,0.945,0.506702,0.945,0.493298,0.659686,0.373,2.533512,0.084841
377,23,368,1232,0.23,0.9425,0.50604,0.9425,0.49396,0.658515,0.3725,2.530201,0.085
377,23,367,1233,0.229375,0.9425,0.50672,0.9425,0.49328,0.659091,0.372,2.533602,0.085485
376,24,366,1234,0.22875,0.94,0.506739,0.94,0.493261,0.658494,0.371,2.533693,0.085512
375,25,366,1234,0.22875,0.9375,0.506073,0.9375,0.493927,0.657318,0.3705,2.530364,0.086667
375,25,365,1235,0.228125,0.9375,0.506757,0.9375,0.493243,0.657895,0.37,2.533784,0.086905
375,25,364,1236,0.2275,0.9375,0.507442,0.9375,0.492558,0.658472,0.3695,2.537212,0.087172
375,25,363,1237,0.226875,0.9375,0.50813,0.9375,0.49187,0.659051,0.369,2.54065,0.088593
374,26,363,1237,0.226875,0.935,0.507463,0.935,0.492537,0.657872,0.3685,2.537313,0.09
374,26,352,1248,0.22,0.935,0.515152,0.935,0.484848,0.664298,0.363,2.575758,0.090986
374,26,351,1249,0.219375,0.935,0.515862,0.935,0.484138,0.664889,0.3625,2.57931,0.091725
374,26,350,1250,0.21875,0.935,0.516575,0.935,0.483425,0.66548,0.362,2.582873,0.093888
373,27,349,1251,0.218125,0.9325,0.51662,0.9325,0.48338,0.664884,0.361,2.583102,0.094643
373,27,348,1252,0.2175,0.9325,0.517337,0.9325,0.482663,0.665477,0.3605,2.586685,0.098106
373,27,347,1253,0.216875,0.9325,0.518056,0.9325,0.481944,0.666071,0.36,2.590278,0.099308
372,28,347,1253,0.216875,0.93,0.517385,0.93,0.482615,0.664879,0.3595,2.586926,0.1
371,29,346,1254,0.21625,0.9275,0.517434,0.9275,0.482566,0.664279,0.3585,2.587169,0.100881
370,30,346,1254,0.21625,0.925,0.51676,0.925,0.48324,0.663082,0.358,2.583799,0.101609
370,30,345,1255,0.215625,0.925,0.517483,0.925,0.482517,0.663677,0.3575,2.587413,0.102841
370,30,344,1256,0.215,0.925,0.518207,0.925,0.481793,0.664273,0.357,2.591036,0.103395
370,30,342,1258,0.21375,0.925,0.519663,0.925,0.480337,0.665468,0.356,2.598315,0.104
370,30,341,1259,0.213125,0.925,0.520394,0.925,0.479606,0.666067,0.3555,2.601969,0.106521
370,30,340,1260,0.2125,0.925,0.521127,0.925,0.478873,0.666667,0.355,2.605634,0.108588
370,30,339,1261,0.211875,0.925,0.521862,0.925,0.478138,0.667268,0.3545,2.609309,0.108914
370,30,338,1262,0.21125,0.925,0.522599,0.925,0.477401,0.66787,0.354,2.612994,0.11
370,30,332,1268,0.2075,0.925,0.527066,0.925,0.472934,0.671506,0.351,2.635328,0.111786
370,30,331,1269,0.206875,0.925,0.527817,0.925,0.472183,0.672116,0.3505,2.639087,0.114
370,30,330,1270,0.20625,0.925,0.528571,0.925,0.471429,0.672727,0.35,2.642857,0.115
370,30,329,1271,0.205625,0.925,0.529328,0.925,0.470672,0.673339,0.3495,2.646638,0.115952
370,30,328,1272,0.205,0.925,0.530086,0.925,0.469914,0.673953,0.349,2.65043,0.116667
370,30,327,1273,0.204375,0.925,0.530846,0.925,0.469154,0.674567,0.3485,2.654232,0.118
370,30,326,1274,0.20375,0.925,0.531609,0.925,0.468391,0.675182,0.348,2.658046,0.12
370,30,325,1275,0.203125,0.925,0.532374,0.925,0.467626,0.675799,0.3475,2.661871,0.12
369,31,324,1276,0.2025,0.9225,0.532468,0.9225,0.467532,0.675206,0.3465,2.662338,0.120255
369,31,323,1277,0.201875,0.9225,0.533237,0.9225,0.466763,0.675824,0.346,2.666185,0.12154
368,32,321,1279,0.200625,0.92,0.534107,0.92,0.465893,0.675849,0.3445,2.670537,0.124819
367,33,321,1279,0.200625,0.9175,0.53343,0.9175,0.46657,0.674632,0.344,2.667151,0.125
367,33,320,1280,0.2,0.9175,0.534207,0.9175,0.465793,0.675253,0.3435,2.671033,0.125443
366,34,317,1283,0.198125,0.915,0.535871,0.915,0.464129,0.6759,0.3415,2.679356,0.125833
365,35,317,1283,0.198125,0.9125,0.535191,0.9125,0.464809,0.674677,0.341,2.675953,0.13
364,36,311,1289,0.194375,0.91,0.539259,0.91,0.460741,0.677209,0.3375,2.696296,0.133648
364,36,309,1291,0.193125,0.91,0.540862,0.91,0.459138,0.678472,0.3365,2.704309,0.134081
364,36,308,1292,0.1925,0.91,0.541667,0.91,0.458333,0.679104,0.336,2.708333,0.136
364,36,307,1293,0.191875,0.91,0.542474,0.91,0.457526,0.679739,0.3355,2.71237,0.136138
363,37,307,1293,0.191875,0.9075,0.541791,0.9075,0.458209,0.678505,0.335,2.708955,0.136538
363,37,306,1294,0.19125,0.9075,0.542601,0.9075,0.457399,0.679139,0.3345,2.713004,0.138254
363,37,304,1296,0.19,0.9075,0.544228,0.9075,0.455772,0.680412,0.3335,2.721139,0.13984
363,37,302,1298,0.18875,0.9075,0.545865,0.9075,0.454135,0.68169,0.3325,2.729323,0.14
363,37,301,1299,0.188125,0.9075,0.546687,0.9075,0.453313,0.682331,0.332,2.733434,0.14
363,37,297,1303,0.185625,0.9075,0.55,0.9075,0.45,0.684906,0.33,2.75,0.142855
363,37,296,1304,0.185,0.9075,0.550835,0.9075,0.449165,0.685552,0.3295,2.754173,0.144333
363,37,295,1305,0.184375,0.9075,0.551672,0.9075,0.448328,0.6862,0.329,2.758359,0.148333
363,37,294,1306,0.18375,0.9075,0.552511,0.9075,0.447489,0.68685,0.3285,2.762557,0.15
363,37,289,1311,0.180625,0.9075,0.556748,0.9075,0.443252,0.690114,0.326,2.783742,0.151833
363,37,288,1312,0.18,0.9075,0.557604,0.9075,0.442396,0.690771,0.3255,2.788018,0.15231
363,37,287,1313,0.179375,0.9075,0.558462,0.9075,0.441538,0.691429,0.325,2.792308,0.155759
363,37,286,1314,0.17875,0.9075,0.559322,0.9075,0.440678,0.692088,0.3245,2.79661,0.157048
362,38,286,1314,0.17875,0.905,0.558642,0.905,0.441358,0.69084,0.324,2.79321,0.1575
362,38,285,1315,0.178125,0.905,0.559505,0.905,0.440495,0.6915,0.3235,2.797527,0.157926
362,38,284,1316,0.1775,0.905,0.560372,0.905,0.439628,0.692161,0.323,2.801858,0.159714
362,38,283,1317,0.176875,0.905,0.56124,0.905,0.43876,0.692823,0.3225,2.806202,0.16
362,38,276,1324,0.1725,0.905,0.567398,0.905,0.432602,0.697495,0.319,2.836991,0.161616
359,41,274,1326,0.17125,0.8975,0.567141,0.8975,0.432859,0.695063,0.3165,2.835703,0.161667
358,42,274,1326,0.17125,0.895,0.566456,0.895,0.433544,0.693798,0.316,2.832278,0.1625
358,42,273,1327,0.170625,0.895,0.567353,0.895,0.432647,0.694471,0.3155,2.836767,0.164167
358,42,272,1328,0.17,0.895,0.568254,0.895,0.431746,0.695146,0.315,2.84127,0.16427
358,42,271,1329,0.169375,0.895,0.569157,0.895,0.430843,0.695821,0.3145,2.845787,0.165452
358,42,270,1330,0.16875,0.895,0.570064,0.895,0.429936,0.696498,0.314,2.850318,0.166422
358,42,268,1332,0.1675,0.895,0.571885,0.895,0.428115,0.697856,0.313,2.859425,0.167291
358,42,266,1334,0.16625,0.895,0.573718,0.895,0.426282,0.699219,0.312,2.86859,0.17
358,42,265,1335,0.165625,0.895,0.574639,0.895,0.425361,0.699902,0.3115,2.873194,0.17046
358,42,264,1336,0.165,0.895,0.575563,0.895,0.424437,0.700587,0.311,2.877814,0.170833
358,42,263,1337,0.164375,0.895,0.57649,0.895,0.42351,0.701273,0.3105,2.882448,0.171021
358,42,261,1339,0.163125,0.895,0.578352,0.895,0.421648,0.70265,0.3095,2.891761,0.175278
358,42,260,1340,0.1625,0.895,0.579288,0.895,0.420712,0.70334,0.309,2.89644,0.176424
358,42,256,1344,0.16,0.895,0.583062,0.895,0.416938,0.706114,0.307,2.915309,0.176448
358,42,255,1345,0.159375,0.895,0.584013,0.895,0.415987,0.706811,0.3065,2.920065,0.178561
358,42,254,1346,0.15875,0.895,0.584967,0.895,0.415033,0.70751,0.306,2.924837,0.18
358,42,251,1349,0.156875,0.895,0.587849,0.895,0.412151,0.709613,0.3045,2.939245,0.182222
358,42,250,1350,0.15625,0.895,0.588816,0.895,0.411184,0.710317,0.304,2.944079,0.183929
357,43,250,1350,0.15625,0.8925,0.588138,0.8925,0.411862,0.709037,0.3035,2.940692,0.185589
357,43,249,1351,0.155625,0.8925,0.589109,0.8925,0.410891,0.709742,0.303,2.945545,0.185833
357,43,248,1352,0.155,0.8925,0.590083,0.8925,0.409917,0.710448,0.3025,2.950413,0.18704
357,43,247,1353,0.154375,0.8925,0.59106,0.8925,0.40894,0.711155,0.302,2.955298,0.187524
357,43,246,1354,0.15375,0.8925,0.59204,0.8925,0.40796,0.711864,0.3015,2.960199,0.19
357,43,244,1356,0.1525,0.8925,0.59401,0.8925,0.40599,0.713287,0.3005,2.97005,0.191667
357,43,243,1357,0.151875,0.8925,0.595,0.8925,0.405,0.714,0.3,2.975,0.192942
357,43,240,1360,0.15,0.8925,0.59799,0.8925,0.40201,0.716148,0.2985,2.98995,0.19385
357,43,239,1361,0.149375,0.8925,0.598993,0.8925,0.401007,0.716867,0.298,2.994966,0.194516
357,43,238,1362,0.14875,0.8925,0.6,0.8925,0.4,0.717588,0.2975,3,0.194833
357,43,237,1363,0.148125,0.8925,0.60101,0.8925,0.39899,0.71831,0.297,3.005051,0.195
357,43,236,1364,0.1475,0.8925,0.602024,0.8925,0.397976,0.719033,0.2965,3.010118,0.198056
357,43,235,1365,0.146875,0.8925,0.603041,0.8925,0.396959,0.719758,0.296,3.015203,0.199746
355,45,230,1370,0.14375,0.8875,0.606838,0.8875,0.393162,0.720812,0.2925,3.034188,0.2
355,45,229,1371,0.143125,0.8875,0.607877,0.8875,0.392123,0.721545,0.292,3.039384,0.2
355,45,228,1372,0.1425,0.8875,0.608919,0.8875,0.391081,0.722279,0.2915,3.044597,0.201389
355,45,227,1373,0.141875,0.8875,0.609966,0.8875,0.390034,0.723014,0.291,3.049828,0.201429
355,45,226,1374,0.14125,0.8875,0.611015,0.8875,0.388985,0.723751,0.2905,3.055077,0.201792
354,46,225,1375,0.140625,0.885,0.611399,0.885,0.388601,0.723187,0.2895,3.056995,0.2025
354,46,224,1376,0.14,0.885,0.612457,0.885,0.387543,0.723926,0.289,3.062284,0.203139
354,46,222,1378,0.13875,0.885,0.614583,0.885,0.385417,0.72541,0.288,3.072917,0.203851
354,46,221,1379,0.138125,0.885,0.615652,0.885,0.384348,0.726154,0.2875,3.078261,0.20425
354,46,220,1380,0.1375,0.885,0.616725,0.885,0.383275,0.726899,0.287,3.083624,0.205476
353,47,219,1381,0.136875,0.8825,0.617133,0.8825,0.382867,0.726337,0.286,3.085664,0.208976
352,48,219,1381,0.136875,0.88,0.616462,0.88,0.383538,0.725026,0.2855,3.082312,0.21
352,48,218,1382,0.13625,0.88,0.617544,0.88,0.382456,0.725773,0.285,3.087719,0.211297
351,49,218,1382,0.13625,0.8775,0.616872,0.8775,0.383128,0.724458,0.2845,3.084359,0.21255
350,50,215,1385,0.134375,0.875,0.619469,0.875,0.380531,0.725389,0.2825,3.097345,0.213621
350,50,213,1387,0.133125,0.875,0.62167,0.875,0.37833,0.726895,0.2815,3.108348,0.216988
350,50,212,1388,0.1325,0.875,0.622776,0.875,0.377224,0.727651,0.281,3.113879,0.218303
350,50,210,1390,0.13125,0.875,0.625,0.875,0.375,0.729167,0.28,3.125,0.218333
350,50,209,1391,0.130625,0.875,0.626118,0.875,0.373882,0.729927,0.2795,3.13059,0.219105
349,51,205,1395,0.128125,0.8725,0.629964,0.8725,0.370036,0.731656,0.277,3.149819,0.22089
