@RELATION biodiversitySpreadsheets_whithoutWeights

@ATTRIBUTE what	REAL
@ATTRIBUTE who 	REAL
@ATTRIBUTE how 	REAL
@ATTRIBUTE why	REAL
@ATTRIBUTE where REAL
@ATTRIBUTE when	REAL
@ATTRIBUTE class 	{expObservation,spCatalog,spOccurrence,geneData,spMonitoring}

@DATA
6.00,0.00,1.00,1.00,1.00,3.00,geneData
5.00,0.00,0.00,0.00,0.00,0.00,geneData
2.00,0.00,0.00,1.00,1.00,1.00,geneData
0.00,2.00,0.00,0.00,1.00,0.00,geneData
0.00,0.00,0.00,1.00,0.00,1.00,geneData
1.00,0.00,1.00,3.00,1.00,1.00,geneData
2.00,1.00,0.00,1.00,1.00,1.00,geneData
0.00,2.00,0.00,1.00,0.00,0.00,geneData
0.00,1.00,0.00,2.00,1.00,0.00,geneData
6.00,1.00,1.00,2.00,1.00,0.00,geneData
2.00,0.00,0.00,0.00,0.00,0.00,geneData
1.00,1.00,0.00,0.00,0.00,1.00,geneData
1.00,1.00,0.00,2.00,0.00,0.00,geneData
1.00,0.00,1.00,1.00,0.00,0.00,geneData
8.00,0.00,4.00,1.00,0.00,0.00,geneData
5.00,1.00,0.00,0.00,4.00,0.00,geneData
1.00,1.00,1.00,2.00,0.00,1.00,geneData
2.00,0.00,0.00,0.00,0.00,0.00,geneData
1.00,1.00,0.00,0.00,1.00,0.00,geneData
1.00,1.00,0.00,0.00,0.00,0.00,geneData
1.00,0.00,1.00,0.00,0.00,0.00,geneData
2.00,0.00,1.00,0.00,0.00,0.00,geneData
1.00,1.00,0.00,0.00,0.00,0.00,geneData
4.00,1.00,0.00,0.00,0.00,0.00,geneData
1.00,1.00,0.00,0.00,0.00,1.00,geneData
2.00,0.00,1.00,0.00,0.00,1.00,geneData
2.00,0.00,0.00,1.00,0.00,0.00,geneData
0.00,1.00,0.00,2.00,1.00,1.00,geneData
0.00,0.00,0.00,5.00,1.00,1.00,geneData
2.00,1.00,2.00,1.00,1.00,1.00,geneData
1.00,0.00,1.00,0.00,1.00,0.00,geneData
0.00,1.00,0.00,1.00,0.00,0.00,geneData
0.00,1.00,0.00,0.00,0.00,1.00,geneData
3.00,0.00,0.00,0.00,0.00,0.00,geneData
2.00,0.00,1.00,1.00,0.00,0.00,geneData
1.00,0.00,0.00,1.00,0.00,0.00,geneData
2.00,0.00,0.00,0.00,1.00,0.00,geneData
0.00,0.00,0.00,2.00,0.00,0.00,geneData
5.00,2.00,1.00,1.00,4.00,0.00,geneData
0.00,3.00,0.00,0.00,1.00,0.00,geneData
1.00,0.00,0.00,1.00,1.00,1.00,geneData
3.00,0.00,0.00,1.00,0.00,0.00,geneData
3.00,1.00,2.00,1.00,0.00,0.00,geneData
1.00,0.00,1.00,1.00,0.00,0.00,geneData
7.00,1.00,1.00,1.00,1.00,1.00,geneData
2.00,0.00,0.00,1.00,0.00,0.00,geneData
0.00,0.00,0.00,2.00,0.00,0.00,geneData
5.00,0.00,0.00,0.00,0.00,0.00,geneData
7.00,0.00,1.00,1.00,2.00,0.00,geneData
2.00,0.00,0.00,0.00,0.00,0.00,geneData
0.00,0.00,0.00,0.00,2.00,0.00,geneData
8.00,4.00,0.00,1.00,5.00,1.00,geneData
8.00,0.00,1.00,0.00,0.00,0.00,geneData
2.00,1.00,1.00,0.00,1.00,0.00,geneData
1.00,0.00,0.00,1.00,0.00,1.00,geneData
2.00,1.00,1.00,0.00,0.00,0.00,geneData
0.00,2.00,0.00,0.00,1.00,0.00,geneData
6.00,1.00,1.00,0.00,0.00,0.00,geneData
4.00,0.00,1.00,0.00,0.00,0.00,geneData
4.00,0.00,0.00,2.00,0.00,2.00,geneData
5.00,0.00,1.00,2.00,1.00,0.00,geneData
0.00,1.00,0.00,1.00,0.00,1.00,geneData
0.00,0.00,12.00,12.00,0.00,0.00,geneData
1.00,0.00,0.00,1.00,0.00,1.00,geneData
1.00,0.00,0.00,2.00,0.00,1.00,geneData
3.00,0.00,1.00,0.00,0.00,0.00,geneData
5.00,0.00,1.00,1.00,1.00,0.00,geneData
3.00,0.00,1.00,0.00,0.00,0.00,geneData
4.00,0.00,0.00,1.00,0.00,1.00,geneData
3.00,1.00,0.00,1.00,2.00,0.00,geneData
8.00,0.00,1.00,0.00,1.00,0.00,geneData
8.00,0.00,1.00,0.00,1.00,0.00,geneData
6.00,0.00,1.00,2.00,2.00,0.00,geneData
0.00,2.00,0.00,0.00,1.00,0.00,geneData
2.00,0.00,0.00,2.00,0.00,1.00,geneData
2.00,0.00,0.00,1.00,2.00,1.00,geneData
1.00,0.00,0.00,0.00,4.00,0.00,geneData
0.00,0.00,0.00,2.00,0.00,0.00,geneData
4.00,0.00,1.00,0.00,0.00,0.00,geneData
8.00,0.00,0.00,0.00,0.00,0.00,geneData
3.00,1.00,2.00,1.00,0.00,0.00,geneData
6.00,1.00,0.00,2.00,4.00,1.00,geneData
12.00,6.00,2.00,3.00,9.00,5.00,geneData
5.00,2.00,1.00,1.00,3.00,2.00,geneData
9.00,1.00,1.00,1.00,1.00,1.00,geneData
3.00,0.00,1.00,1.00,0.00,2.00,geneData
0.00,1.00,0.00,1.00,3.00,2.00,geneData
7.00,1.00,2.00,1.00,5.00,0.00,geneData
2.00,0.00,1.00,0.00,0.00,1.00,geneData
6.00,0.00,0.00,0.00,0.00,0.00,geneData
6.00,0.00,0.00,0.00,0.00,0.00,geneData
8.00,0.00,1.00,0.00,0.00,0.00,geneData
3.00,2.00,0.00,0.00,0.00,0.00,geneData
1.00,2.00,1.00,1.00,1.00,2.00,geneData
2.00,0.00,1.00,0.00,0.00,0.00,geneData
2.00,0.00,1.00,0.00,0.00,0.00,geneData
2.00,0.00,1.00,2.00,0.00,0.00,geneData
0.00,0.00,0.00,1.00,1.00,0.00,geneData
0.00,0.00,0.00,1.00,1.00,0.00,geneData
9.00,1.00,1.00,0.00,0.00,1.00,geneData
2.00,0.00,1.00,1.00,0.00,2.00,geneData
0.00,2.00,0.00,0.00,0.00,0.00,geneData
0.00,0.00,1.00,1.00,0.00,0.00,geneData
3.00,2.00,0.00,0.00,0.00,0.00,geneData
4.00,0.00,0.00,1.00,0.00,1.00,geneData
5.00,0.00,0.00,0.00,0.00,0.00,geneData
5.00,0.00,1.00,0.00,0.00,1.00,geneData
3.00,2.00,1.00,1.00,1.00,1.00,geneData
0.00,2.00,0.00,0.00,1.00,0.00,geneData
1.00,1.00,2.00,1.00,3.00,1.00,geneData
4.00,0.00,1.00,1.00,0.00,0.00,geneData
1.00,0.00,1.00,1.00,2.00,0.00,geneData
3.00,0.00,1.00,1.00,4.00,1.00,geneData
3.00,2.00,1.00,0.00,4.00,1.00,geneData
0.00,2.00,0.00,0.00,0.00,0.00,geneData
5.00,0.00,1.00,2.00,1.00,0.00,geneData
0.00,1.00,2.00,1.00,0.00,0.00,geneData
8.00,0.00,0.00,0.00,3.00,0.00,geneData
0.00,0.00,3.00,0.00,0.00,0.00,geneData
8.00,0.00,1.00,0.00,0.00,0.00,geneData
14.00,0.00,0.00,0.00,0.00,0.00,geneData
4.00,0.00,1.00,0.00,0.00,0.00,geneData
0.00,1.00,0.00,1.00,0.00,0.00,geneData
2.00,0.00,1.00,1.00,0.00,2.00,geneData
3.00,1.00,0.00,1.00,1.00,0.00,geneData
0.00,2.00,0.00,2.00,0.00,1.00,geneData
2.00,1.00,0.00,1.00,0.00,0.00,geneData
2.00,1.00,1.00,3.00,0.00,1.00,geneData
3.00,2.00,0.00,0.00,0.00,0.00,geneData
1.00,0.00,0.00,2.00,0.00,0.00,geneData
11.00,0.00,0.00,0.00,0.00,0.00,geneData
0.00,2.00,0.00,0.00,0.00,0.00,geneData
11.00,1.00,0.00,1.00,0.00,0.00,geneData
1.00,2.00,1.00,1.00,0.00,1.00,geneData
6.00,1.00,1.00,1.00,1.00,2.00,geneData
12.00,6.00,2.00,3.00,10.00,5.00,geneData
7.00,0.00,0.00,0.00,0.00,0.00,geneData
9.00,1.00,1.00,0.00,0.00,0.00,geneData
5.00,1.00,1.00,1.00,1.00,1.00,geneData
0.00,0.00,0.00,3.00,0.00,0.00,geneData
2.00,0.00,0.00,0.00,0.00,0.00,geneData
3.00,0.00,0.00,0.00,0.00,0.00,geneData
3.00,0.00,0.00,0.00,0.00,0.00,geneData
2.00,0.00,0.00,1.00,0.00,2.00,geneData
4.00,1.00,0.00,2.00,1.00,1.00,geneData
0.00,0.00,0.00,2.00,0.00,0.00,geneData
0.00,0.00,0.00,2.00,0.00,0.00,geneData
2.00,1.00,1.00,3.00,0.00,1.00,geneData
2.00,4.00,0.00,1.00,0.00,4.00,geneData
2.00,0.00,0.00,1.00,0.00,4.00,geneData
1.00,1.00,0.00,2.00,0.00,0.00,geneData
2.00,0.00,3.00,1.00,0.00,0.00,geneData
5.00,0.00,0.00,0.00,0.00,0.00,geneData
5.00,0.00,4.00,0.00,0.00,0.00,geneData
4.00,0.00,0.00,1.00,0.00,0.00,geneData
5.00,0.00,0.00,0.00,0.00,0.00,geneData
0.00,1.00,0.00,1.00,0.00,1.00,geneData
8.00,0.00,0.00,0.00,0.00,0.00,geneData
0.00,1.00,0.00,1.00,0.00,1.00,geneData
5.00,0.00,0.00,0.00,0.00,0.00,geneData
5.00,0.00,0.00,0.00,0.00,0.00,geneData
0.00,0.00,1.00,0.00,1.00,1.00,geneData
12.00,1.00,1.00,0.00,0.00,0.00,geneData
11.00,1.00,1.00,3.00,3.00,2.00,geneData
0.00,12.00,0.00,0.00,0.00,0.00,geneData
0.00,0.00,0.00,0.00,4.00,0.00,geneData
9.00,0.00,1.00,0.00,0.00,0.00,geneData
5.00,0.00,0.00,1.00,0.00,0.00,geneData
5.00,0.00,0.00,1.00,0.00,0.00,geneData
5.00,0.00,0.00,1.00,0.00,0.00,geneData
5.00,0.00,0.00,1.00,0.00,0.00,geneData
5.00,0.00,0.00,1.00,0.00,0.00,geneData
5.00,0.00,0.00,1.00,0.00,0.00,geneData
5.00,0.00,0.00,1.00,0.00,0.00,geneData
5.00,0.00,0.00,1.00,0.00,0.00,geneData
5.00,0.00,0.00,1.00,0.00,0.00,geneData
5.00,0.00,0.00,1.00,0.00,0.00,geneData
0.00,1.00,0.00,1.00,0.00,0.00,geneData
2.00,0.00,1.00,1.00,0.00,2.00,geneData
3.00,0.00,1.00,0.00,0.00,0.00,geneData
1.00,1.00,0.00,1.00,0.00,0.00,geneData
1.00,1.00,0.00,1.00,0.00,0.00,geneData
1.00,1.00,0.00,1.00,0.00,2.00,geneData
2.00,0.00,0.00,2.00,0.00,0.00,geneData
0.00,0.00,0.00,3.00,0.00,0.00,geneData
0.00,1.00,0.00,1.00,0.00,0.00,geneData
7.00,0.00,1.00,1.00,1.00,1.00,geneData
0.00,1.00,1.00,1.00,0.00,0.00,geneData
0.00,0.00,1.00,0.00,0.00,1.00,geneData
2.00,1.00,1.00,3.00,0.00,1.00,geneData
4.00,0.00,0.00,0.00,1.00,0.00,geneData
2.00,1.00,1.00,0.00,0.00,0.00,geneData
0.00,1.00,1.00,1.00,1.00,0.00,geneData
3.00,1.00,0.00,1.00,5.00,1.00,geneData
3.00,0.00,1.00,0.00,0.00,0.00,geneData
0.00,0.00,4.00,11.00,0.00,0.00,geneData
2.00,0.00,0.00,1.00,0.00,0.00,geneData
2.00,0.00,1.00,0.00,1.00,0.00,geneData
3.00,1.00,0.00,0.00,2.00,1.00,geneData
5.00,1.00,0.00,0.00,0.00,1.00,geneData
13.00,6.00,2.00,5.00,15.00,14.00,geneData
1.00,2.00,0.00,1.00,1.00,0.00,geneData
0.00,0.00,0.00,1.00,0.00,1.00,geneData
8.00,0.00,1.00,0.00,0.00,0.00,geneData
14.00,6.00,2.00,5.00,15.00,14.00,geneData
1.00,0.00,0.00,1.00,0.00,1.00,geneData
2.00,6.00,1.00,2.00,6.00,0.00,geneData
2.00,0.00,1.00,2.00,0.00,0.00,geneData
0.00,0.00,0.00,2.00,0.00,0.00,geneData
7.00,0.00,1.00,0.00,0.00,0.00,geneData
0.00,1.00,0.00,1.00,0.00,0.00,geneData
1.00,0.00,1.00,2.00,0.00,1.00,geneData
3.00,0.00,1.00,1.00,0.00,0.00,geneData
0.00,1.00,0.00,1.00,0.00,0.00,geneData
5.00,0.00,0.00,0.00,0.00,0.00,geneData
5.00,0.00,1.00,2.00,0.00,0.00,geneData
0.00,4.00,0.00,0.00,0.00,0.00,geneData
0.00,4.00,0.00,0.00,0.00,0.00,geneData
4.00,0.00,1.00,1.00,0.00,0.00,geneData
4.00,0.00,1.00,1.00,0.00,0.00,geneData
4.00,0.00,1.00,1.00,0.00,0.00,geneData
4.00,1.00,0.00,2.00,3.00,0.00,geneData
3.00,0.00,2.00,0.00,0.00,1.00,geneData
0.00,1.00,0.00,0.00,1.00,1.00,geneData
0.00,0.00,0.00,0.00,2.00,0.00,geneData
1.00,0.00,1.00,1.00,0.00,3.00,geneData
1.00,0.00,2.00,0.00,0.00,0.00,geneData
5.00,0.00,0.00,0.00,0.00,0.00,geneData
0.00,0.00,0.00,2.00,0.00,0.00,geneData
12.00,6.00,2.00,3.00,9.00,5.00,geneData
12.00,6.00,2.00,3.00,11.00,5.00,geneData
12.00,6.00,2.00,3.00,9.00,4.00,geneData
12.00,6.00,2.00,3.00,11.00,5.00,geneData
12.00,6.00,2.00,3.00,9.00,5.00,geneData
12.00,6.00,2.00,3.00,9.00,5.00,geneData
12.00,6.00,2.00,3.00,9.00,5.00,geneData
12.00,6.00,2.00,3.00,9.00,5.00,geneData
12.00,6.00,2.00,3.00,9.00,5.00,geneData
12.00,6.00,2.00,3.00,9.00,5.00,geneData
12.00,6.00,2.00,3.00,9.00,5.00,geneData
12.00,6.00,2.00,3.00,9.00,5.00,geneData
12.00,6.00,2.00,3.00,11.00,5.00,geneData
0.00,0.00,0.00,2.00,0.00,0.00,geneData
0.00,0.00,0.00,2.00,0.00,0.00,geneData
0.00,0.00,0.00,2.00,0.00,0.00,geneData
3.00,0.00,0.00,1.00,0.00,0.00,geneData
5.00,0.00,0.00,1.00,0.00,1.00,geneData
3.00,0.00,0.00,0.00,0.00,0.00,geneData
2.00,0.00,1.00,0.00,0.00,0.00,geneData
0.00,2.00,0.00,0.00,0.00,0.00,geneData
8.00,2.00,1.00,1.00,4.00,0.00,geneData
5.00,0.00,0.00,0.00,0.00,0.00,geneData
2.00,0.00,0.00,1.00,0.00,0.00,geneData
4.00,0.00,0.00,0.00,0.00,0.00,geneData
0.00,0.00,0.00,0.00,2.00,1.00,geneData
5.00,0.00,0.00,0.00,0.00,0.00,geneData
1.00,0.00,0.00,1.00,3.00,1.00,geneData
1.00,0.00,0.00,1.00,1.00,1.00,geneData
0.00,0.00,0.00,0.00,1.00,1.00,geneData
1.00,1.00,0.00,0.00,0.00,0.00,expObservation
1.00,1.00,0.00,0.00,0.00,0.00,expObservation
1.00,1.00,0.00,0.00,0.00,0.00,expObservation
2.00,0.00,0.00,0.00,0.00,0.00,expObservation
2.00,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,1.00,0.00,0.00,1.00,0.00,expObservation
1.00,1.00,0.00,1.00,1.00,1.00,expObservation
0.00,1.00,0.00,0.00,1.00,0.00,expObservation
0.00,0.00,0.00,3.00,0.00,0.00,expObservation
2.00,0.00,0.00,0.00,1.00,0.00,expObservation
1.00,0.00,0.00,1.00,0.00,0.00,expObservation
1.00,0.00,1.00,0.00,2.00,0.00,expObservation
3.00,0.00,0.00,0.00,5.00,0.00,expObservation
0.00,0.00,0.00,0.00,5.00,0.00,expObservation
2.00,0.00,0.00,0.00,5.00,0.00,expObservation
1.00,0.00,0.00,0.00,7.00,0.00,expObservation
1.00,0.00,0.00,0.00,7.00,0.00,expObservation
1.00,0.00,0.00,0.00,7.00,0.00,expObservation
1.00,0.00,2.00,0.00,4.00,0.00,expObservation
1.00,0.00,2.00,0.00,4.00,0.00,expObservation
0.00,0.00,1.00,0.00,0.00,1.00,expObservation
1.00,0.00,2.00,0.00,4.00,0.00,expObservation
6.00,0.00,0.00,0.00,0.00,0.00,expObservation
2.00,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,3.00,1.00,expObservation
1.00,0.00,1.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,2.00,0.00,expObservation
0.00,0.00,4.00,0.00,0.00,0.00,expObservation
1.00,1.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,2.00,2.00,expObservation
1.00,0.00,8.00,0.00,4.00,0.00,expObservation
1.00,0.00,8.00,0.00,4.00,0.00,expObservation
2.00,0.00,0.00,0.00,2.00,0.00,expObservation
1.00,0.00,0.00,0.00,0.00,1.00,expObservation
1.00,0.00,0.00,0.00,0.00,1.00,expObservation
2.00,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,2.00,0.00,0.00,0.00,1.00,expObservation
0.00,2.00,0.00,1.00,0.00,0.00,expObservation
0.00,2.00,0.00,0.00,1.00,0.00,expObservation
0.00,0.00,0.00,0.00,2.00,0.00,expObservation
1.00,0.00,1.00,0.00,0.00,0.00,expObservation
1.00,0.00,0.00,0.00,1.00,0.00,expObservation
1.00,0.00,4.00,0.00,1.00,1.00,expObservation
0.00,0.00,0.00,0.00,1.00,1.00,expObservation
2.00,1.00,0.00,0.00,0.00,0.00,expObservation
1.00,0.00,0.00,0.00,3.00,1.00,expObservation
1.00,0.00,0.00,0.00,1.00,1.00,expObservation
0.00,0.00,0.00,1.00,3.00,1.00,expObservation
3.00,0.00,1.00,0.00,6.00,0.00,expObservation
1.00,0.00,0.00,0.00,1.00,0.00,expObservation
1.00,0.00,0.00,0.00,1.00,0.00,expObservation
1.00,1.00,2.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,2.00,1.00,expObservation
0.00,1.00,0.00,0.00,1.00,0.00,expObservation
3.00,0.00,0.00,0.00,1.00,2.00,expObservation
1.00,0.00,0.00,0.00,1.00,1.00,expObservation
0.00,0.00,1.00,2.00,5.00,1.00,expObservation
0.00,0.00,2.00,2.00,5.00,1.00,expObservation
1.00,0.00,0.00,1.00,3.00,1.00,expObservation
2.00,0.00,1.00,0.00,0.00,1.00,expObservation
0.00,0.00,1.00,0.00,0.00,1.00,expObservation
1.00,1.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,2.00,0.00,0.00,0.00,expObservation
0.00,0.00,2.00,0.00,0.00,0.00,expObservation
2.00,0.00,1.00,0.00,0.00,0.00,expObservation
1.00,2.00,1.00,0.00,2.00,2.00,expObservation
1.00,0.00,0.00,0.00,1.00,1.00,expObservation
2.00,0.00,0.00,0.00,3.00,1.00,expObservation
2.00,0.00,0.00,0.00,4.00,3.00,expObservation
3.00,1.00,0.00,0.00,1.00,2.00,expObservation
1.00,0.00,0.00,0.00,1.00,0.00,expObservation
3.00,0.00,0.00,0.00,4.00,0.00,expObservation
0.00,0.00,0.00,1.00,0.00,2.00,expObservation
3.00,0.00,0.00,2.00,1.00,1.00,expObservation
2.00,0.00,0.00,0.00,0.00,0.00,expObservation
2.00,1.00,0.00,0.00,0.00,0.00,expObservation
2.00,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,1.00,2.00,1.00,expObservation
0.00,1.00,1.00,0.00,0.00,0.00,expObservation
1.00,0.00,0.00,0.00,4.00,1.00,expObservation
2.00,0.00,0.00,0.00,2.00,0.00,expObservation
0.00,0.00,0.00,0.00,2.00,1.00,expObservation
1.00,0.00,0.00,0.00,2.00,0.00,expObservation
1.00,0.00,1.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,3.00,0.00,expObservation
0.00,0.00,1.00,0.00,0.00,1.00,expObservation
1.00,0.00,0.00,0.00,6.00,0.00,expObservation
0.00,2.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,1.00,1.00,expObservation
9.00,0.00,0.00,0.00,0.00,0.00,expObservation
10.00,0.00,0.00,0.00,0.00,0.00,expObservation
8.00,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,1.00,0.00,0.00,1.00,0.00,expObservation
1.00,0.00,0.00,0.00,0.00,1.00,expObservation
0.00,0.00,0.00,1.00,1.00,1.00,expObservation
2.00,0.00,0.00,0.00,0.00,0.00,expObservation
2.00,1.00,0.00,0.00,0.00,0.00,expObservation
2.00,1.00,0.00,0.00,0.00,0.00,expObservation
2.00,1.00,0.00,0.00,0.00,0.00,expObservation
1.00,0.00,1.00,0.00,0.00,0.00,expObservation
2.00,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,2.00,0.00,expObservation
0.00,0.00,0.00,0.00,0.00,2.00,expObservation
1.00,0.00,1.00,0.00,3.00,0.00,expObservation
1.00,0.00,3.00,0.00,0.00,1.00,expObservation
2.00,0.00,0.00,0.00,2.00,1.00,expObservation
1.00,0.00,0.00,0.00,2.00,0.00,expObservation
1.00,0.00,0.00,0.00,0.00,1.00,expObservation
0.00,0.00,2.00,1.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,2.00,0.00,expObservation
0.00,0.00,0.00,0.00,2.00,0.00,expObservation
1.00,0.00,0.00,1.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,10.00,0.00,expObservation
0.00,0.00,0.00,1.00,1.00,1.00,expObservation
0.00,0.00,0.00,1.00,1.00,1.00,expObservation
0.00,0.00,0.00,1.00,1.00,1.00,expObservation
0.00,0.00,0.00,1.00,1.00,1.00,expObservation
0.00,0.00,0.00,0.00,2.00,0.00,expObservation
1.00,1.00,0.00,0.00,1.00,2.00,expObservation
1.00,1.00,0.00,0.00,2.00,2.00,expObservation
1.00,0.00,1.00,0.00,0.00,0.00,expObservation
1.00,0.00,0.00,0.00,1.00,0.00,expObservation
2.00,0.00,1.00,0.00,0.00,1.00,expObservation
2.00,0.00,1.00,0.00,0.00,1.00,expObservation
1.00,0.00,2.00,0.00,0.00,0.00,expObservation
1.00,0.00,3.00,0.00,0.00,0.00,expObservation
5.00,1.00,0.00,0.00,0.00,0.00,expObservation
5.00,1.00,0.00,0.00,0.00,0.00,expObservation
1.00,0.00,0.00,0.00,1.00,0.00,expObservation
5.00,0.00,0.00,0.00,1.00,3.00,expObservation
0.00,0.00,0.00,0.00,3.00,0.00,expObservation
0.00,2.00,0.00,0.00,1.00,0.00,expObservation
1.00,1.00,1.00,0.00,5.00,1.00,expObservation
1.00,0.00,0.00,0.00,2.00,0.00,expObservation
0.00,0.00,0.00,1.00,1.00,1.00,expObservation
0.00,0.00,1.00,0.00,2.00,0.00,expObservation
2.00,1.00,0.00,0.00,0.00,0.00,expObservation
1.00,1.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,2.00,1.00,expObservation
1.00,0.00,0.00,0.00,0.00,1.00,expObservation
1.00,0.00,0.00,0.00,7.00,1.00,expObservation
1.00,0.00,0.00,0.00,1.00,1.00,expObservation
1.00,0.00,0.00,0.00,1.00,1.00,expObservation
1.00,0.00,0.00,0.00,0.00,1.00,expObservation
1.00,0.00,1.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,3.00,0.00,expObservation
2.00,0.00,0.00,0.00,1.00,0.00,expObservation
2.00,0.00,0.00,0.00,2.00,1.00,expObservation
2.00,0.00,0.00,0.00,0.00,0.00,expObservation
2.00,1.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,1.00,2.00,expObservation
0.00,1.00,0.00,0.00,2.00,0.00,expObservation
1.00,0.00,0.00,0.00,0.00,1.00,expObservation
0.00,0.00,0.00,0.00,3.00,0.00,expObservation
0.00,0.00,0.00,0.00,3.00,0.00,expObservation
0.00,2.00,0.00,0.00,1.00,0.00,expObservation
1.00,0.00,0.00,0.00,1.00,2.00,expObservation
0.00,4.00,0.00,0.00,0.00,0.00,expObservation
1.00,0.00,0.00,0.00,1.00,0.00,expObservation
1.00,0.00,3.00,0.00,1.00,0.00,expObservation
0.00,0.00,1.00,0.00,1.00,1.00,expObservation
0.00,1.00,0.00,0.00,0.00,2.00,expObservation
0.00,1.00,0.00,0.00,0.00,2.00,expObservation
1.00,1.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,2.00,0.00,expObservation
1.00,0.00,0.00,0.00,3.00,1.00,expObservation
1.00,0.00,0.00,0.00,1.00,1.00,expObservation
7.00,0.00,0.00,0.00,0.00,0.00,expObservation
5.00,1.00,0.00,0.00,0.00,0.00,expObservation
7.00,0.00,0.00,1.00,0.00,0.00,expObservation
2.00,0.00,1.00,0.00,0.00,1.00,expObservation
0.00,2.00,0.00,0.00,1.00,0.00,expObservation
1.00,0.00,0.00,0.00,2.00,1.00,expObservation
3.00,0.00,0.00,0.00,1.00,0.00,expObservation
0.00,0.00,54.00,0.00,0.00,0.00,expObservation
2.00,0.00,0.00,1.00,1.00,0.00,expObservation
2.00,3.00,0.00,0.00,3.00,0.00,expObservation
0.00,0.00,0.00,0.00,7.00,0.00,expObservation
1.00,1.00,0.00,0.00,0.00,0.00,expObservation
1.00,0.00,0.00,0.00,5.00,2.00,expObservation
2.00,0.00,0.00,0.00,1.00,1.00,expObservation
0.00,0.00,0.00,0.00,3.00,0.00,expObservation
1.00,0.00,0.00,1.00,3.00,1.00,expObservation
2.00,0.00,1.00,0.00,2.00,1.00,expObservation
0.00,0.00,0.00,1.00,1.00,2.00,expObservation
0.00,0.00,0.00,0.00,3.00,0.00,expObservation
3.00,0.00,0.00,2.00,0.00,1.00,expObservation
5.00,0.00,0.00,0.00,0.00,7.00,expObservation
5.00,0.00,0.00,0.00,0.00,7.00,expObservation
1.00,1.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,23.00,0.00,expObservation
2.00,1.00,0.00,0.00,1.00,0.00,expObservation
1.00,2.00,0.00,0.00,2.00,0.00,expObservation
0.00,0.00,0.00,2.00,0.00,0.00,expObservation
4.00,0.00,0.00,2.00,5.00,0.00,expObservation
0.00,0.00,0.00,3.00,0.00,0.00,expObservation
2.00,0.00,1.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,1.00,1.00,expObservation
1.00,0.00,1.00,0.00,1.00,0.00,expObservation
3.00,0.00,2.00,0.00,2.00,0.00,expObservation
5.00,0.00,0.00,1.00,3.00,0.00,expObservation
0.00,0.00,0.00,0.00,2.00,0.00,expObservation
0.00,0.00,0.00,0.00,3.00,0.00,expObservation
0.00,0.00,0.00,0.00,2.00,1.00,expObservation
0.00,0.00,0.00,0.00,1.00,1.00,expObservation
1.00,1.00,0.00,0.00,1.00,0.00,expObservation
0.00,0.00,0.00,0.00,2.00,1.00,expObservation
0.00,0.00,0.00,1.00,3.00,1.00,expObservation
2.00,0.00,0.00,0.00,0.00,0.00,expObservation
1.00,0.00,0.00,0.00,1.00,2.00,expObservation
1.00,0.00,0.00,0.00,1.00,1.00,expObservation
5.00,0.00,5.00,0.00,1.00,0.00,expObservation
0.00,0.00,0.00,0.00,10.00,0.00,expObservation
0.00,0.00,0.00,0.00,5.00,0.00,expObservation
0.00,0.00,0.00,0.00,4.00,0.00,expObservation
0.00,0.00,0.00,0.00,2.00,0.00,expObservation
2.00,0.00,0.00,0.00,0.00,2.00,expObservation
2.00,0.00,0.00,0.00,0.00,2.00,expObservation
3.00,0.00,0.00,0.00,3.00,1.00,expObservation
0.00,1.00,0.00,1.00,0.00,1.00,expObservation
2.00,0.00,0.00,0.00,0.00,1.00,expObservation
0.00,0.00,0.00,0.00,3.00,0.00,expObservation
1.00,0.00,0.00,0.00,0.00,1.00,expObservation
2.00,0.00,0.00,0.00,1.00,1.00,expObservation
0.00,0.00,0.00,0.00,2.00,1.00,expObservation
0.00,2.00,0.00,0.00,1.00,1.00,expObservation
