@RELATION biodiversitySpreadsheets_whithWeights

@ATTRIBUTE what	REAL
@ATTRIBUTE who 	REAL
@ATTRIBUTE how 	REAL
@ATTRIBUTE why	REAL
@ATTRIBUTE where REAL
@ATTRIBUTE when	REAL
@ATTRIBUTE class 	{spCatalog,spOccurrence,geneData,spMonitoring,expObservation}

@DATA
0.00,0.00,0.00,0.00,0.15,0.00,expObservation
0.00,1.00,0.00,0.00,0.00,0.06,expObservation
0.00,0.00,0.00,0.00,1.00,0.25,expObservation
0.01,0.00,0.06,0.00,1.15,0.01,expObservation
0.00,1.00,0.00,0.00,0.25,0.00,expObservation
0.00,1.00,0.00,0.00,0.25,0.00,expObservation
0.00,0.11,0.00,0.00,0.09,0.00,expObservation
0.00,0.06,0.00,0.00,0.04,0.00,expObservation
1.25,0.00,0.00,0.00,0.07,0.06,expObservation
0.04,1.00,0.00,0.00,0.00,0.00,expObservation
0.36,0.00,0.00,0.00,0.00,0.00,expObservation
0.03,0.00,1.00,0.00,0.00,0.00,expObservation
0.03,0.00,1.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,0.00,1.04,expObservation
0.25,0.00,0.00,0.00,0.00,0.11,expObservation
0.00,0.25,0.00,0.00,0.07,0.00,expObservation
0.00,0.11,0.00,0.00,0.00,1.00,expObservation
1.00,0.00,0.00,0.00,0.25,0.00,expObservation
0.00,0.00,0.00,0.00,1.36,0.00,expObservation
0.06,0.00,0.11,0.00,0.00,0.00,expObservation
0.00,0.25,0.00,0.00,0.04,0.00,expObservation
0.11,0.00,0.00,0.00,0.06,0.25,expObservation
0.06,0.00,0.00,0.00,1.00,0.00,expObservation
0.06,0.00,1.04,0.00,0.11,0.00,expObservation
0.00,0.24,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.11,0.00,0.06,0.25,expObservation
0.00,0.11,0.00,0.00,0.00,0.25,expObservation
0.00,0.11,0.00,0.00,0.00,0.25,expObservation
0.36,0.00,0.00,0.00,0.00,0.00,expObservation
0.03,0.00,0.00,0.00,0.36,1.00,expObservation
0.00,0.25,0.00,0.00,0.11,1.00,expObservation
1.51,0.00,0.00,0.01,0.00,0.00,expObservation
0.53,0.00,0.00,0.00,0.00,0.00,expObservation
1.46,0.03,0.00,0.00,0.00,0.00,expObservation
0.00,0.06,0.00,0.00,0.25,0.00,expObservation
0.17,0.00,0.25,0.00,0.00,0.04,expObservation
0.00,0.25,0.00,0.00,0.06,0.00,expObservation
0.25,0.00,0.00,0.00,0.07,0.06,expObservation
0.09,0.00,0.06,0.00,0.02,0.11,expObservation
0.11,0.25,0.00,0.06,0.00,0.00,expObservation
0.03,0.00,0.00,0.00,0.25,0.00,expObservation
0.00,0.00,0.00,0.00,1.37,0.00,expObservation
0.00,0.00,0.00,0.02,0.03,0.06,expObservation
0.00,0.00,0.00,0.02,0.03,0.06,expObservation
0.06,0.00,0.00,0.02,0.00,0.00,expObservation
0.04,0.25,0.00,0.00,0.03,0.00,expObservation
0.00,0.00,0.00,0.00,1.11,0.00,expObservation
0.00,0.25,0.00,0.11,0.03,0.00,expObservation
0.17,0.00,0.02,0.00,0.04,1.00,expObservation
0.00,0.00,0.00,0.11,0.00,0.10,expObservation
0.00,0.00,0.00,0.00,1.04,0.00,expObservation
0.00,0.10,0.00,0.00,0.00,0.16,expObservation
0.00,0.10,0.00,0.00,0.00,0.16,expObservation
0.03,0.00,1.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,1.60,0.00,expObservation
0.06,0.00,0.00,0.00,0.11,0.00,expObservation
0.03,0.00,1.00,0.00,0.00,0.00,expObservation
0.11,0.25,0.00,0.00,0.07,0.00,expObservation
0.36,0.00,0.00,0.01,0.06,0.00,expObservation
0.00,0.00,0.00,0.17,0.00,0.00,expObservation
0.00,0.00,0.00,0.42,0.00,0.00,expObservation
1.25,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,1.00,0.25,expObservation
0.00,0.00,0.00,0.00,0.29,0.11,expObservation
0.00,0.11,0.04,0.00,0.00,0.02,expObservation
0.05,0.00,0.01,0.00,1.25,0.00,expObservation
0.07,0.00,0.00,0.00,0.01,0.00,expObservation
0.00,0.00,0.00,0.00,1.11,0.00,expObservation
0.00,1.00,0.00,0.00,0.25,0.00,expObservation
0.00,0.00,0.00,0.00,0.05,1.00,expObservation
0.00,0.00,0.00,0.00,1.00,0.25,expObservation
0.06,0.00,1.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,0.04,0.03,expObservation
0.00,0.00,0.00,0.02,0.10,0.00,expObservation
0.00,0.00,0.00,0.00,0.06,0.03,expObservation
0.00,1.04,0.00,0.00,0.00,0.00,expObservation
0.03,0.00,0.00,0.00,0.06,1.11,expObservation
0.00,0.00,0.00,0.00,0.06,0.11,expObservation
0.00,0.00,1.11,0.00,0.00,0.00,expObservation
0.00,1.00,0.00,0.00,0.25,0.00,expObservation
0.00,0.00,0.01,0.01,0.06,0.01,expObservation
0.00,0.00,0.00,0.00,0.06,0.00,expObservation
0.00,0.00,0.00,0.00,0.32,0.00,expObservation
0.00,0.00,0.00,0.00,0.07,0.00,expObservation
0.27,0.00,0.00,0.00,0.00,0.07,expObservation
0.27,0.00,0.00,0.00,0.00,0.07,expObservation
0.31,0.00,0.00,0.00,0.03,0.01,expObservation
0.02,0.00,0.00,0.00,0.01,0.00,expObservation
0.02,0.00,0.00,0.00,0.01,0.00,expObservation
0.00,0.00,0.00,0.03,0.00,0.25,expObservation
0.02,0.00,0.00,0.00,0.00,0.03,expObservation
0.08,0.00,0.00,0.00,0.00,0.00,expObservation
1.00,0.00,0.00,0.00,0.11,0.00,expObservation
0.00,0.25,0.00,0.00,0.00,0.11,expObservation
1.00,0.00,0.00,0.00,0.03,0.11,expObservation
0.00,0.00,0.00,0.00,0.05,1.00,expObservation
0.00,0.25,0.00,0.00,0.03,0.00,expObservation
0.03,0.00,0.00,0.00,0.04,0.00,expObservation
0.00,0.00,0.00,0.07,0.00,0.00,expObservation
0.00,0.11,0.00,0.00,0.03,0.00,expObservation
0.17,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.11,0.00,0.00,0.25,0.00,expObservation
0.00,0.00,0.00,0.00,0.13,0.00,expObservation
0.31,0.00,0.00,0.00,0.00,1.00,expObservation
0.17,0.00,0.00,0.00,0.01,0.00,expObservation
1.00,0.00,0.00,0.00,0.40,0.00,expObservation
0.00,0.00,0.00,0.00,0.11,0.25,expObservation
1.26,0.00,0.00,0.00,0.11,0.02,expObservation
0.26,0.00,0.00,0.00,0.11,0.02,expObservation
0.00,0.00,0.00,0.00,0.05,0.14,expObservation
0.36,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.01,0.25,0.15,expObservation
1.25,0.00,0.00,0.00,0.02,0.01,expObservation
0.06,0.00,0.00,0.00,0.03,0.03,expObservation
0.36,0.00,0.00,0.00,0.00,0.00,expObservation
0.36,0.00,0.00,0.00,0.00,0.00,expObservation
0.03,0.06,0.00,0.00,0.02,0.11,expObservation
0.00,1.04,0.00,0.00,0.00,0.00,expObservation
0.00,0.11,0.00,0.00,0.02,0.00,expObservation
0.00,0.00,0.00,0.04,0.03,1.00,expObservation
0.00,0.25,0.00,0.00,0.00,0.11,expObservation
0.04,0.06,0.00,0.00,0.00,0.00,expObservation
0.05,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,1.03,0.00,0.00,0.00,0.00,expObservation
1.25,0.00,0.00,0.00,0.11,0.03,expObservation
1.11,0.00,0.01,0.00,0.12,0.01,expObservation
0.00,0.00,0.03,0.00,0.00,1.02,expObservation
0.00,1.11,0.00,0.00,0.00,0.00,expObservation
0.03,0.06,0.00,0.00,0.04,0.00,expObservation
1.01,0.00,0.00,0.00,0.25,0.02,expObservation
0.00,1.00,0.00,0.00,0.25,0.00,expObservation
0.06,0.11,0.00,0.00,0.25,0.00,expObservation
0.00,0.00,0.00,0.00,0.06,1.00,expObservation
0.00,0.11,0.00,0.00,0.02,0.00,expObservation
0.00,0.06,0.01,0.00,0.01,0.00,expObservation
0.00,0.25,0.00,0.00,0.08,0.00,expObservation
0.00,0.00,0.00,0.00,0.00,1.06,expObservation
0.25,0.00,0.03,0.00,0.11,0.00,expObservation
0.01,0.00,0.00,0.00,0.17,0.01,expObservation
0.00,0.00,0.11,0.00,1.00,0.00,expObservation
0.06,0.11,0.00,0.00,0.03,0.00,expObservation
0.00,0.00,0.00,0.05,0.05,0.00,expObservation
0.00,1.00,0.00,0.11,0.00,0.00,expObservation
0.10,0.00,0.00,0.00,0.03,0.01,expObservation
0.00,0.00,0.03,0.00,1.15,0.07,expObservation
1.01,0.00,0.00,0.00,0.11,0.02,expObservation
0.01,0.11,0.00,0.00,0.07,0.01,expObservation
1.06,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,1.00,0.00,0.00,0.00,0.06,expObservation
0.01,0.00,0.11,0.00,0.02,0.02,expObservation
0.00,1.00,0.00,0.05,0.02,0.00,expObservation
0.32,0.00,0.00,0.00,0.00,0.00,expObservation
0.04,0.00,0.00,0.00,0.00,1.00,expObservation
1.01,0.00,0.00,0.00,0.00,0.11,expObservation
0.04,0.00,0.00,0.00,1.00,0.00,expObservation
0.04,0.00,0.00,0.00,0.03,0.00,expObservation
0.09,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.11,0.02,1.31,0.00,expObservation
0.00,0.00,0.09,0.01,0.38,1.00,expObservation
0.13,0.00,0.00,0.00,0.00,1.00,expObservation
0.29,0.00,0.00,0.00,0.03,0.00,expObservation
0.11,1.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.04,0.00,1.00,expObservation
0.21,0.00,0.00,0.00,0.00,0.02,expObservation
0.21,0.00,0.00,0.00,0.00,0.02,expObservation
0.00,0.06,0.00,0.00,0.15,0.25,expObservation
0.06,0.25,0.00,0.00,0.00,0.00,expObservation
0.06,0.11,0.00,0.00,0.25,0.04,expObservation
0.00,1.00,0.00,0.00,0.06,0.00,expObservation
0.00,1.00,0.02,0.00,0.06,0.00,expObservation
0.00,1.00,0.00,0.00,0.06,0.00,expObservation
0.04,0.00,0.00,0.00,1.00,0.36,expObservation
0.23,0.00,0.00,0.00,0.01,0.00,expObservation
0.00,0.00,0.00,0.00,1.31,0.00,expObservation
0.00,0.00,0.00,0.00,0.04,1.00,expObservation
0.00,0.00,0.11,0.00,1.00,0.00,expObservation
0.07,0.00,0.00,0.00,0.00,0.00,expObservation
1.00,0.00,0.00,0.00,0.20,0.00,expObservation
0.04,0.00,0.00,0.00,0.18,0.25,expObservation
0.10,0.00,0.00,0.00,0.02,0.02,expObservation
0.10,0.00,0.00,0.11,0.00,0.00,expObservation
1.00,0.00,0.00,0.00,0.11,0.00,expObservation
0.10,0.00,0.01,0.00,0.00,0.02,expObservation
0.02,0.00,0.00,0.00,0.01,0.00,expObservation
1.25,0.00,0.00,0.00,0.00,0.00,expObservation
0.25,0.00,1.00,0.00,0.00,0.00,expObservation
0.21,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.04,0.00,0.00,0.11,0.00,expObservation
0.00,0.00,0.00,0.00,0.00,1.08,expObservation
1.01,0.00,0.00,0.00,0.25,0.02,expObservation
0.36,0.00,0.00,0.00,0.00,1.00,expObservation
0.00,0.00,0.00,0.00,0.11,1.00,expObservation
0.21,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,1.00,0.02,expObservation
1.06,0.00,0.04,0.00,0.25,0.11,expObservation
1.11,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.06,0.00,0.00,expObservation
0.04,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,0.00,0.00,0.00,1.25,expObservation
0.00,0.00,0.00,0.25,0.00,1.06,expObservation
0.05,0.02,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,1.11,0.00,0.00,0.25,expObservation
0.25,1.00,0.04,0.00,0.00,0.00,expObservation
0.06,0.00,0.00,0.00,0.25,0.00,expObservation
0.00,0.00,0.00,0.02,0.00,0.00,expObservation
0.06,0.00,0.25,0.00,1.00,0.02,expObservation
0.06,0.00,1.00,0.00,0.00,0.00,expObservation
0.00,0.00,1.00,0.00,0.00,0.04,expObservation
0.00,0.00,0.00,0.00,0.00,0.36,expObservation
0.00,0.00,0.00,0.00,0.31,0.04,expObservation
0.00,0.00,0.00,0.00,0.31,0.04,expObservation
0.02,0.00,0.01,0.00,0.25,0.02,expObservation
0.25,0.00,0.04,0.03,0.00,0.00,expObservation
0.00,1.25,0.00,0.00,0.00,0.00,expObservation
0.01,0.25,0.00,0.00,0.06,0.00,expObservation
0.01,0.25,0.00,0.00,0.06,0.00,expObservation
0.11,0.00,0.00,0.00,0.00,1.00,expObservation
0.00,0.00,1.25,0.00,0.00,0.00,expObservation
1.10,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.31,0.00,0.00,1.00,0.00,expObservation
0.00,0.00,1.00,0.00,0.25,0.00,expObservation
0.05,0.00,0.00,0.00,0.00,0.00,expObservation
1.04,0.00,0.00,0.00,0.01,0.00,expObservation
1.04,0.00,0.00,0.00,0.01,0.00,expObservation
1.04,0.00,0.00,0.00,0.01,0.00,expObservation
0.00,0.25,0.00,0.21,0.03,0.00,expObservation
0.00,0.00,1.11,0.00,0.00,0.00,expObservation
1.10,0.00,0.00,0.00,0.00,0.00,expObservation
0.06,0.11,0.00,0.00,0.25,0.04,expObservation
0.00,0.00,0.00,0.00,1.25,0.00,expObservation
1.11,0.00,0.06,0.00,0.00,0.00,expObservation
0.06,0.00,0.00,0.00,0.00,0.25,expObservation
0.00,0.00,0.36,0.00,0.00,0.00,expObservation
0.04,0.01,0.25,0.00,1.00,0.00,expObservation
0.03,0.00,0.35,0.00,0.13,0.00,expObservation
0.00,0.00,0.00,0.00,0.00,1.25,expObservation
0.00,0.00,0.00,0.00,0.00,1.25,expObservation
0.00,0.00,0.00,0.00,0.00,1.25,expObservation
1.00,0.00,0.00,0.04,0.27,0.06,expObservation
1.00,0.00,0.00,0.04,0.27,0.06,expObservation
0.17,0.02,0.00,0.00,0.00,0.00,expObservation
0.10,0.00,0.00,0.00,0.00,0.00,expObservation
0.00,0.00,1.00,0.02,0.00,0.11,expObservation
0.01,0.00,0.00,0.00,0.02,0.02,expObservation
0.01,0.01,0.00,0.26,0.00,0.00,expObservation
1.00,0.00,0.00,0.00,0.25,0.00,expObservation
0.25,0.00,0.00,0.00,0.11,0.00,expObservation
0.00,0.00,0.00,0.00,0.25,0.11,expObservation
0.00,1.03,0.00,0.00,0.00,0.00,expObservation
0.00,1.00,0.00,0.00,0.05,0.00,expObservation
0.25,0.00,0.01,0.00,0.17,0.03,expObservation
0.25,0.00,0.00,0.00,0.06,0.04,expObservation
0.00,0.00,0.00,0.00,0.06,1.00,expObservation
0.00,0.00,0.00,0.00,0.06,1.00,expObservation
1.01,0.02,0.09,0.39,0.05,0.03,spCatalog
1.11,0.25,0.00,0.00,0.00,0.00,spCatalog
1.11,0.25,0.00,0.00,0.00,0.00,spCatalog
1.42,0.00,0.00,0.00,0.00,0.00,spCatalog
1.46,0.00,0.00,0.00,0.00,0.00,spCatalog
1.46,0.00,0.00,0.00,0.00,0.00,spCatalog
0.17,0.00,0.00,1.00,0.08,0.00,spCatalog
1.42,0.00,0.02,0.00,0.03,0.04,spCatalog
1.11,0.25,0.00,0.00,0.00,0.00,spCatalog
0.23,0.28,1.00,0.00,0.01,0.00,spCatalog
0.51,0.02,0.01,0.00,0.06,0.00,spCatalog
0.23,0.28,1.00,0.00,0.01,0.00,spCatalog
0.23,0.28,1.00,0.00,0.01,0.00,spCatalog
1.00,0.00,0.00,0.00,0.46,0.00,spCatalog
1.26,0.00,0.00,0.25,0.00,0.00,spCatalog
0.23,0.28,1.00,0.00,0.01,0.00,spCatalog
1.29,0.00,0.00,0.00,0.08,0.00,spCatalog
0.15,0.13,0.25,0.00,0.01,0.00,spCatalog
1.00,0.00,0.04,0.00,0.06,0.00,spCatalog
1.36,0.00,0.00,0.00,0.06,0.03,spCatalog
1.42,0.00,0.00,0.00,0.00,0.00,spCatalog
0.37,1.00,0.00,0.00,0.00,0.00,spCatalog
0.00,1.04,0.00,0.00,0.19,0.00,spCatalog
0.46,0.00,0.00,0.00,0.00,0.00,spCatalog
0.36,1.00,0.00,0.00,0.04,0.00,spCatalog
1.42,0.00,0.00,0.00,0.00,0.04,spCatalog
0.49,0.00,0.00,0.00,0.00,0.00,spCatalog
1.00,0.06,0.00,0.25,0.15,0.00,spCatalog
1.11,0.00,0.00,0.00,0.07,0.00,spCatalog
1.00,0.00,0.00,0.00,0.31,0.00,spCatalog
1.00,0.00,0.00,0.00,0.00,0.31,spCatalog
0.23,0.28,1.00,0.00,0.01,0.00,spCatalog
0.42,0.00,0.00,0.00,0.00,0.00,spCatalog
0.23,0.28,1.00,0.00,0.01,0.00,spCatalog
0.23,0.28,1.00,0.00,0.01,0.00,spCatalog
0.23,0.28,1.00,0.00,0.01,0.00,spCatalog
0.23,0.28,1.00,0.00,0.01,0.00,spCatalog
0.23,0.28,1.00,0.00,0.01,0.00,spCatalog
0.23,0.28,1.00,0.00,0.01,0.00,spCatalog
0.24,0.00,0.00,0.00,0.00,0.00,spCatalog
0.24,0.00,0.00,0.00,0.00,0.00,spCatalog
1.36,0.00,0.00,0.00,0.03,0.00,spCatalog
0.23,0.28,1.00,0.00,0.01,0.00,spCatalog
0.23,0.28,1.00,0.00,0.01,0.00,spCatalog
1.36,0.00,0.00,0.00,0.02,0.06,spCatalog
0.02,1.03,0.00,0.00,0.02,0.03,spCatalog
1.54,0.00,0.00,0.00,0.01,0.00,spCatalog
1.51,0.00,0.00,0.00,0.02,0.00,spCatalog
1.51,0.00,0.00,0.00,0.02,0.00,spCatalog
0.00,1.25,0.11,0.00,0.00,0.00,spCatalog
1.46,0.00,0.00,0.00,0.00,0.00,spCatalog
0.00,0.36,0.00,0.00,0.07,0.00,spCatalog
1.58,0.01,0.00,0.00,0.01,0.00,spCatalog
0.25,0.00,0.00,0.00,0.01,0.00,spCatalog
0.38,0.11,0.00,0.00,0.00,0.00,spCatalog
0.25,0.00,0.00,0.00,0.01,0.00,spCatalog
1.51,0.00,0.00,0.00,0.00,0.01,spCatalog
1.36,0.04,0.00,0.00,0.06,0.00,spCatalog
0.11,0.17,0.00,0.00,0.25,0.00,spCatalog
1.12,0.03,0.00,0.11,0.00,0.00,spCatalog
1.07,0.04,0.07,0.17,0.02,0.25,spCatalog
1.07,0.04,0.07,0.17,0.02,0.25,spCatalog
1.51,0.00,0.00,0.00,0.01,0.00,spCatalog
1.39,0.06,0.00,0.00,0.00,0.03,spCatalog
1.51,0.00,0.00,0.00,0.01,0.00,spCatalog
1.50,0.04,0.00,0.00,0.00,0.00,spCatalog
0.25,0.00,0.00,0.00,0.16,0.01,spCatalog
1.36,0.00,0.00,0.00,0.00,0.06,spCatalog
1.53,0.00,0.00,0.00,0.01,0.00,spCatalog
1.51,0.00,0.00,0.00,0.02,0.00,spCatalog
1.00,0.00,0.01,0.04,0.06,0.11,spCatalog
0.00,1.00,0.00,0.25,0.13,0.00,spCatalog
0.17,0.25,0.00,0.00,0.00,0.00,spCatalog
1.06,0.03,0.01,0.25,0.03,0.02,spCatalog
1.00,0.00,0.00,0.00,0.10,0.25,spCatalog
1.51,0.00,0.00,0.00,0.04,0.02,spCatalog
1.51,0.00,0.00,0.00,0.04,0.01,spCatalog
1.36,0.00,0.00,0.00,0.00,0.00,spCatalog
0.41,0.00,0.00,0.00,0.00,0.00,spCatalog
0.19,0.00,0.00,0.00,0.00,0.00,spCatalog
0.19,0.00,0.00,0.00,0.00,0.00,spCatalog
0.05,0.25,0.02,1.00,0.00,0.14,spCatalog
0.08,0.25,0.00,1.00,0.03,0.00,spCatalog
0.25,0.00,0.00,0.00,0.06,0.15,spCatalog
1.21,0.00,0.00,0.00,0.00,0.00,spCatalog
1.00,0.00,0.03,0.01,0.41,0.06,spCatalog
1.44,0.00,0.05,0.00,0.06,0.02,spCatalog
1.51,0.00,0.00,0.00,0.04,0.01,spCatalog
1.29,0.02,0.01,0.11,0.02,0.02,spCatalog
1.53,0.00,0.00,0.00,0.01,0.00,spCatalog
0.21,1.00,0.00,0.00,0.25,0.01,spCatalog
1.26,0.25,0.00,0.00,0.00,0.00,spCatalog
1.00,0.00,0.25,0.00,0.21,0.00,spCatalog
0.00,0.17,0.25,1.04,0.01,0.04,spCatalog
1.07,0.04,0.07,0.17,0.02,0.25,spCatalog
1.07,0.04,0.07,0.17,0.02,0.25,spCatalog
0.46,0.00,0.00,1.00,0.00,0.00,spCatalog
1.36,0.07,0.03,0.02,0.07,0.01,spCatalog
1.29,0.25,0.00,0.00,0.00,0.00,spCatalog
0.10,0.00,0.00,0.11,0.00,0.00,spCatalog
0.52,1.01,0.00,0.00,0.01,0.00,spCatalog
0.52,1.01,0.00,0.00,0.01,0.00,spCatalog
1.25,0.11,0.00,0.00,0.00,0.00,spCatalog
0.52,1.01,0.00,0.00,0.01,0.00,spCatalog
1.36,0.00,0.00,0.00,0.11,0.01,spCatalog
0.31,1.11,0.00,0.00,0.00,0.00,spCatalog
1.36,0.00,0.09,0.00,0.05,0.01,spCatalog
0.31,0.00,0.00,0.00,0.00,0.00,spCatalog
1.58,0.00,0.00,0.00,0.00,0.00,spCatalog
1.59,0.00,0.00,0.00,0.00,0.00,spCatalog
1.58,0.00,0.00,0.00,0.00,0.00,spCatalog
1.36,0.00,0.04,0.00,0.06,0.00,spCatalog
0.51,0.00,0.00,0.00,0.00,0.00,spCatalog
1.49,0.00,0.00,0.00,0.00,0.00,spCatalog
1.49,0.00,0.00,0.00,0.00,0.00,spCatalog
1.49,0.00,0.00,0.00,0.00,0.00,spCatalog
0.42,0.00,0.00,1.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
1.23,0.25,0.00,0.00,0.00,0.00,spCatalog
0.06,1.01,0.04,0.22,0.02,0.28,spCatalog
1.25,0.05,0.00,0.00,0.06,0.06,spCatalog
1.00,0.00,0.00,0.00,0.17,0.02,spCatalog
0.25,0.00,0.00,0.06,0.04,0.01,spCatalog
1.20,0.00,0.00,0.00,0.02,0.00,spCatalog
0.47,0.04,0.00,0.00,0.00,0.00,spCatalog
0.39,0.06,0.00,0.00,0.00,0.00,spCatalog
0.26,0.00,0.00,0.00,0.00,0.00,spCatalog
1.51,0.00,0.00,0.00,0.02,0.00,spCatalog
0.34,0.02,0.00,0.00,0.04,0.01,spCatalog
1.36,0.00,0.00,0.00,0.00,0.00,spCatalog
1.06,0.03,0.02,0.25,0.04,0.02,spCatalog
0.00,1.25,0.00,0.00,0.06,0.00,spCatalog
0.08,0.25,0.00,0.00,0.01,0.04,spCatalog
0.10,0.13,0.00,1.01,0.04,0.01,spCatalog
1.55,0.00,0.00,0.00,0.03,0.01,spCatalog
1.40,0.06,0.00,0.00,0.02,0.00,spCatalog
0.00,0.13,0.00,0.00,0.04,0.06,spCatalog
1.45,0.00,0.00,0.00,0.00,0.00,spCatalog
1.07,0.04,0.07,0.17,0.02,0.25,spCatalog
1.07,0.04,0.07,0.17,0.02,0.25,spCatalog
0.11,0.25,0.00,0.01,0.04,0.01,spCatalog
1.42,0.01,0.04,0.00,0.03,0.05,spCatalog
0.00,0.29,0.00,0.00,0.11,0.00,spCatalog
0.00,1.05,0.00,0.06,0.14,0.00,spCatalog
0.24,0.00,0.00,0.00,0.00,0.00,spCatalog
0.25,0.04,0.00,0.11,0.00,0.00,spCatalog
0.16,0.00,0.00,0.00,0.00,0.00,spCatalog
0.09,0.06,0.00,0.00,0.02,0.00,spCatalog
0.25,0.00,0.00,0.00,0.16,0.01,spCatalog
1.25,0.02,0.00,0.01,0.09,0.06,spCatalog
0.08,1.27,0.01,0.00,0.03,0.01,spCatalog
0.42,0.00,0.00,0.00,0.00,0.00,spCatalog
0.26,1.01,0.02,0.00,0.17,0.08,spCatalog
0.24,0.00,0.00,0.00,0.00,0.00,spCatalog
0.11,1.00,0.00,0.00,0.05,0.02,spCatalog
0.11,1.00,0.00,0.00,0.05,0.02,spCatalog
0.49,0.05,0.00,0.00,0.00,0.01,spCatalog
1.58,0.00,0.00,0.00,0.00,0.00,spCatalog
1.58,0.00,0.00,0.00,0.00,0.00,spCatalog
0.00,0.28,0.00,0.00,0.00,0.01,spCatalog
0.49,0.04,0.00,0.00,0.00,0.00,spCatalog
1.53,0.00,0.00,0.00,0.00,0.00,spCatalog
0.00,0.36,0.00,0.00,0.07,0.00,spCatalog
0.00,0.02,0.00,1.36,0.00,0.00,spCatalog
0.26,1.03,0.00,0.00,0.04,0.06,spCatalog
0.06,0.36,0.00,0.00,0.04,0.00,spCatalog
0.46,0.00,0.00,0.00,0.00,0.00,spCatalog
1.11,0.25,0.00,0.00,0.00,0.00,spCatalog
0.11,0.00,0.00,0.00,0.08,0.03,spCatalog
0.46,0.00,0.00,0.00,0.00,0.00,spCatalog
0.52,0.02,0.01,0.00,0.02,0.00,spCatalog
1.36,0.00,0.00,0.00,0.00,0.00,spCatalog
1.54,0.00,0.00,0.00,0.00,0.00,spCatalog
0.56,1.00,0.00,0.00,0.00,0.00,spCatalog
1.48,0.03,0.00,0.00,0.00,0.01,spCatalog
0.35,0.11,0.00,0.00,0.03,0.00,spCatalog
1.25,0.11,0.02,0.00,0.07,0.08,spCatalog
0.18,0.00,0.00,0.00,0.00,0.00,spCatalog
1.00,0.00,0.04,0.12,0.02,0.08,spCatalog
0.11,1.00,0.00,0.00,0.29,0.00,spCatalog
0.51,0.05,0.00,1.00,0.02,0.00,spCatalog
1.15,0.25,0.00,0.00,0.00,0.00,spCatalog
1.17,0.25,0.00,0.00,0.00,0.00,spCatalog
1.15,0.25,0.00,0.00,0.00,0.00,spCatalog
1.49,0.00,0.00,0.00,0.00,0.00,spCatalog
1.10,0.00,0.00,0.01,0.02,0.13,spCatalog
0.04,0.36,0.00,0.00,0.03,0.06,spCatalog
0.04,0.36,0.00,0.00,0.03,0.06,spCatalog
1.28,0.25,0.00,0.00,0.00,0.00,spCatalog
0.31,1.25,0.00,0.00,0.00,0.00,spCatalog
1.54,0.00,0.00,0.00,0.01,0.00,spCatalog
0.18,0.00,0.05,0.01,0.02,0.01,spCatalog
0.26,0.02,0.00,0.00,0.00,0.25,spCatalog
1.39,0.06,0.00,0.00,0.06,0.00,spCatalog
1.25,0.00,0.02,0.00,0.09,0.18,spCatalog
0.24,0.00,0.00,0.00,0.00,0.00,spCatalog
0.42,0.00,0.00,0.00,0.00,0.00,spCatalog
1.42,0.00,0.00,0.00,0.00,0.00,spCatalog
